origination_date,loan_amount,annual_interest_rate,repay_date,repay_amount,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
2016-08-01,7000,0.24,2017-08-27,8814.03,0.005979934186165654,0.0010769195047140834,-0.0057801751363410325,-0.008137872442313588,-0.0059832824547467415,-0.0028749800650793703,-0.004253772335905124,-0.0036263222109233577,-0.0030942260681404037,0.006941490929274776,-0.0007528298771670523,-0.0019763109084054036,-0.010480618108963594,0.003145062618517362,0.0031586996302971604,0.0033634343075032882,0.005677853491980184,0.0035954915749335605,-6.487549639619156e-05,0.0062227140360677944,-0.00313720812305468,-0.0009567017968612613,0.00012177202837482603,0.006022914424778283,0.0012279520912989025,0.008476946094251597,-0.0002936285510833897,0.0014697254044745273,-0.0020266511912055856,0.0014323199591276285
2016-12-09,15000,0.2,2018-04-01,19245.23,-0.0012011385638004452,0.011270055265352002,0.004689827410380788,-0.005935059074403456,0.014789799557317945,0.00594440812758402,0.004423227190015703,0.0015193569952770966,0.018270354374921683,-0.0021274939551424597,-0.0174407741060999,0.0001337698724744486,0.0030533032014376555,-0.0025711617200445975,0.0042451390637678185,-0.0056494419090445894,0.001156493192288981,-0.0029463751862197646,0.0021328988144631847,0.00762940207724525,0.00558809926308317,-0.0012835554237511575,0.013258052364972192,-0.002989913938291864,0.0006901630533280797,0.005834075957869958,-0.0007332577717332705,-0.00012959761501260734,0.008796616828831552,-0.0019251880227436234
2018-03-14,9000,0.2,2018-06-23,9565.7,0.0030096895799492144,-0.0033761447636878332,-0.0026824113115789853,-0.0004397590762350064,-0.0020300979529168247,-0.011775042918916071,-0.001343476835178485,-0.0013990723596556808,0.015396596137279013,0.00516739661023404,-0.0031312095733437924,-0.0024533069581776186,0.0033883361873192617,0.0008932890330398098,0.003618558010800229,-0.005953619350932178,-0.0033706648174398777,-0.0015794257987918811,-0.0026076803394796625,-0.0028815649204665572,-0.003227176694807576,-0.000756987471688993,0.0033596257691104257,-0.002278478133481229,0.003833848472110568,0.007553527033172505,0.006902111707926336,0.007115515562901295,0.010314757611224955,0.0031232916737688977
2015-07-12,6000,0.26,2018-08-16,0.0,0.005936203698489704,-0.011513123681099986,0.004759854477763332,0.005852387126166934,-0.005153319968118169,0.001588453385358258,-0.00020416419498446952,-0.011185339729563868,-0.006978448616604406,-0.003642345854072457,0.005907767342300408,-0.0052474297505684464,0.007479031065415251,0.003148691300871158,-0.001959339848251687,0.001667943417203566,-0.00819975139214586,-0.0007437839943816891,0.004314551579564503,-0.002495113208196941,0.0005691261705261366,-0.004213582492814052,0.0020748150255159798,-0.004044871461659862,0.006894408431543786,0.005321844343046356,-0.0014732204890835583,-0.011714740214610095,-0.002911656339167355,0.006722354674084403
2015-01-11,10000,0.22,2015-06-03,11010.21,-0.003397627396808743,0.013878871485629345,0.004144627600650213,-0.004883355382316498,-0.0006035550358049798,0.01032304014854437,0.005810843099592737,0.003525892836853447,-0.002322479613680046,-0.01811873369218165,-0.0037537133618339054,-0.0018996051599949222,0.008493193912632256,-0.0022872771763362927,-0.006516748970064109,-0.006354381449111579,0.0063102635700751425,-0.002691075615731427,-0.0035230870487625104,-0.006050779153024314,-0.002943804431925987,0.005875373424278709,-0.0044676560122595445,0.0021410493135871913,0.004202643358916418,-0.0011832857466826904,-0.00213544429843841,0.0016891957089186782,-0.004539993591765003,0.0035817167907647874
2017-07-20,23000,0.27999999999999997,2017-12-09,25318.44,0.009825393937068787,0.006850291764704269,0.0018535954885517177,-0.007209545709817538,-0.014796513309158234,-0.005921195994605936,0.003398765246511631,-0.014796536364244516,-0.010298775815207079,0.0016159207303062622,0.0061509332211131485,0.0015622009148993235,-0.00056564504009964,0.00048136393842957575,0.012792034913314753,-0.0028954957584794196,-0.004993339386884763,-0.0010136455090932366,0.009214246815217498,0.0028261066624621005,0.005909238200756693,-0.013630153150585918,-0.0012504844692533931,0.0006004812912492771,0.0035080391784091023,0.007058490813950428,0.0018907376544535775,-0.002909747517729296,0.002059305044640972,-0.006239986318327193
2015-11-08,34000,0.24,2015-12-27,35096.17,-0.005269749770356411,-0.004954429036211488,-0.011203844704100943,0.0075552662260845605,-0.00324007863603601,-0.012867108635087705,0.002656736990520915,-0.0012575877975711384,-0.010243392791694388,0.005533551612760292,0.008990458096008756,-0.0019264824809037866,0.0007313024937767733,-0.0010705055320015715,0.0013053680539476182,0.0021674055057066175,-0.006405094020926883,-0.0013400499593352747,0.0006058266624218643,-0.0016651659805327348,0.0021993636871327393,-0.0027217487685157926,0.006815104872002005,-0.0036397513552058887,-0.009110547569229223,-0.003977687016505594,0.004203319077864528,0.006403725717044262,-0.0022015553070403736,0.0025355228097748966
2018-04-21,14000,0.27999999999999997,,,0.004756257071576837,-0.01679443256600136,0.00786587195962279,0.013649697675319717,-0.007628382295329125,0.014061983905118442,0.0034055512483670072,0.002641614590999891,-0.003316747020148123,-0.013564012250150172,-0.00037217828968821615,-0.001975648398386684,-0.002923451233798462,-0.006741059142817459,0.004091967660825712,-0.0030436810382460902,-0.005519435593590853,-0.005990784307826869,-0.004330191237617974,-0.002176518457987878,-0.004027087836836446,0.0036829397683024816,-0.015021933070845121,0.006760475426689464,-0.0026074691934240596,-0.0020002003206375874,-0.006432518188029304,-0.0023067247004604705,-0.006118459822365945,-0.0033295888775879043
2016-10-19,15000,0.22,2016-12-02,15563.91,-0.007389622833236375,-0.008485711346776883,-0.013710700108690002,-0.005432286675823147,0.0008428615813843639,0.018559019259580842,-0.0005603156881022925,-0.003366754601908195,0.011454932242374214,-0.014636129982467341,-0.00936192275685275,-0.001431190673432022,0.003969654606710122,-0.0018017521185430012,0.005566966662774532,0.0007826411777663688,0.0015366854702311573,-0.002687302215811006,0.006124545600630687,-0.002413827026351095,-0.009236753251887764,-0.004029261489104699,-0.006386571008527829,0.006273595846097457,-0.0003674428378336096,-0.007870105670092092,0.008609914582218724,-0.004606580076314384,-0.010992879002515263,-0.0020585843023822542
2018-01-20,5000,0.22,2018-04-28,5274.21,0.0025528870224715548,-0.006983880149035338,-0.0027790825789305645,0.003991787084503309,0.003164158646606698,-0.002653199715217699,-0.004618737423377793,0.00640743286058133,-0.00015684542972838555,0.010345704077444878,0.008320568015664559,0.0001290115398663614,0.003675883074255552,0.000775524804940488,-0.004744891836145379,0.0013030873075593101,-0.002641230558061081,-0.006945444962155018,-0.0069554430868692205,-0.0003026165355869777,-0.002038422857677626,0.007383730986149064,-0.0016278008497420436,-0.0022364808775220918,-0.0027495575239549768,-0.003793129356980625,-0.005254488707854747,0.0008459146266209504,-0.004867689127862381,0.0003815692734533682
2018-05-17,7000,0.26,,,0.0034471557332688696,-0.011689567292895914,-0.005096019556103696,0.010079821647412902,-0.00276759803615305,-0.0060037510269969644,0.0015050745633248587,0.0008412333700149701,-0.008589626529332177,0.00364769590730163,0.003515653457425174,-0.004816398346208872,-0.0074364948245159174,0.0016954190970354763,0.0008009329471333217,0.003164995680971342,-0.004224366071152312,0.001485459909329044,0.0039402134861132995,-0.013568662908953602,-0.008649826799461862,-0.00474843574110451,-0.0010735257082089536,-0.003910837106034237,0.0027463810962727745,0.0007860631579876766,-0.0009443486073858198,0.004070576233353509,0.004636874311535078,-0.005114044502923525
2015-12-28,11000,0.22,2016-05-16,0.0,-0.004167262107180196,-0.004674970983804116,-0.008165283568181284,0.004279422604034549,0.014501873142330353,0.0006981079895071885,0.0069766594824888905,-0.000558329632876676,0.0056825701982868996,-0.0011237967045068969,0.00011830498363392625,-0.004722036755825176,-0.00795331707456311,-0.003108426114688512,-0.0062135630667625764,0.002956762746219055,0.011598676803543059,-0.004710144380409237,0.004723475375533737,-0.012110667324431616,0.009248858496023651,-0.0025553519913508117,0.007666000937302941,0.005888010212570177,0.00482002640096202,0.00855454239627704,-0.004202365839243163,0.006916132436705985,0.0017488690217453064,0.0024094124578764044
2017-04-18,14000,0.24,2017-06-28,14798.24,0.005534156477079529,0.007427619021442958,-0.0039151817820193046,-4.358536432221959e-05,0.004186917846190446,0.007559951009789235,0.002983748637384224,-0.0019736410710415797,-0.007812954186898462,-0.011108741751618294,-0.0017943375988825432,-0.0021292654177142785,-0.009340992633682326,-0.0024411872917564446,-0.0026445082285625615,-0.004787611093082057,-0.002753389175926848,0.007090735130457111,0.0024480207993252015,0.007148525794243198,-0.0038526687338754557,0.002134892237676329,-0.0010931409739790817,0.0013663601914748339,0.002269397964905787,0.004934472182095901,0.002754343119615097,-0.004154394822726303,-0.0061792026011280605,-0.012985960355295001
2015-04-04,6000,0.24,2016-02-26,7379.52,-0.006268807783645379,0.0020194688252276804,-0.007383733905469604,-0.0012543730356846276,0.003107214097554755,0.005153282397257578,0.0025610041232384763,-0.008097690815505081,-0.006245770820173468,-0.0022835973659856537,0.0009326826398849302,-0.008151763907845524,0.0038122159737744915,0.006025299414158787,0.00427450194264115,0.0006708676960327275,-0.002003952578599462,-0.0010287621081750424,0.013153093297942401,-0.00444482975510315,-0.0025227451219932175,-0.007899221593750285,-0.005584122913899508,0.0003311215787337511,0.0019530154637915178,-0.003475058157919403,-0.00022036094969251016,-0.0010703428609090061,-0.009204016635810948,2.3013469810805e-05
2015-01-02,9000,0.2,2015-06-27,9927.05,-0.01211532450260351,0.001199948048717663,0.003476762762004756,-0.006262852503515887,-0.010924258529862476,-0.012329594655338063,0.0040276520398185925,-0.0064466359247138125,0.002452591211453662,0.0078076846075188396,-0.003731577161777479,-0.00774519419379571,-0.0002311552475646009,-0.001733585519627229,-0.004499377937690582,0.006100286637735808,-0.0023255824706651528,-0.003971462001109336,0.0005885283321543336,-0.006534499936519312,-0.0021617997141057314,-0.0014773347918344223,-0.0006887129863954066,0.010046288053594102,0.0010782017832683983,0.0013580981118494965,-0.00692297328005945,0.004809634458668998,0.010240182102303961,-0.0030345050053734537
2015-06-12,5000,0.22,2016-07-22,6437.79,0.02021451120497667,-0.014313755953672368,0.004049798583004434,0.007242732316129027,-0.013982186890180416,0.0013447833634677813,0.004891952420112437,-0.0012008146539168347,-0.013238007026028297,0.00756486141675545,0.007200267862855491,-0.01230731352551563,-0.0059917488434053446,-0.0005912605828888201,-0.006918946951640326,-0.0017018327633475721,0.005328374416293301,0.006894556084496769,-0.009105487948898853,-0.003326339608099427,-0.0029374078168848457,0.001583165471098862,-0.002954236468155207,0.006521515298875005,0.010805829469640102,0.009992499417676895,-0.008217008400517211,0.0003129482746187494,-0.004252765366173283,-0.006046177746845878
2015-04-27,13000,0.27999999999999997,2016-08-02,17880.27,-0.014323909762542596,0.007288181019634985,-0.0038734201129871294,-0.008000331005429859,0.0069180652070775775,-0.005003170146837714,0.015178260593193243,-0.007533760128502114,-0.0003616941138803993,-0.0006674882924157594,0.005569849695766445,-0.00411769132779706,-0.0023192175875259135,0.003661664129509213,-0.0068296545248778505,-0.00039763215896226244,0.00700321903142163,-0.0019353578547004202,0.0020862387811658397,-0.0029979093633111836,0.003936489291793952,0.0005849714939363483,-0.0010234757211505293,-0.007297436300229576,-0.007561858092922657,-0.0011037697307195989,-0.0030689281017185115,0.006768445074014647,0.00696406433193726,0.009171701943509641
2015-11-30,20000,0.26,2016-01-02,20522.3,0.0027802065850301137,0.007295131925518542,-0.0002968372081171653,-0.008716107880100512,0.008736710213137757,0.010504628081248673,0.0006837475582310409,-0.008375926581579771,-0.005187590210343306,-0.0052908312082970005,0.004232119546671372,-0.008907245144449055,0.0049220726793992664,-0.0021069754716751387,0.011586282331336076,-0.00017179296874388083,-0.004813813353613066,0.001546356997146564,0.008224453051676727,0.004693310353423659,-0.0008956065222200592,-0.011808286309001109,-6.255700260785896e-05,-0.002924803960951826,0.003130799074344314,0.0008106285689624414,0.007333435595149877,-0.0009652825771509026,-0.007695167058176397,-0.003957319258557899
2015-09-29,10000,0.24,2016-06-08,11807.94,0.0041066667267199855,-0.003405686330423273,-0.0015740344389824942,0.0013787653792919443,0.002900960172410952,-0.001195899215987083,0.006515906058905628,0.0021700116800595,-0.010473409388446596,-0.00822849894208902,-0.00045632262669484733,-0.0032929814635053074,0.0013514658240574328,0.0018492948632167251,-0.007518071058818575,0.0012884352478015643,0.004084187369155476,-0.0010736990383496787,-0.004544060858919866,-0.0034798336710554563,0.001055251968037253,-0.001959742413527778,-0.006931690169831954,-0.009250203509830284,0.0005649084336859738,-0.0006025460000014506,0.0006904544429859218,0.008415039734257043,-0.00019591799902161363,-0.0010797858979654771
2016-05-11,5000,0.2,2016-12-25,5903.14,-0.007412295812451368,0.0028924096072348335,-0.005660245465865348,-0.0003584204086696097,0.008215942403696871,0.007779193208115666,0.0008688207524175295,-0.010372399260189616,-0.011756983725725166,0.0032961995321674252,0.009914709895182693,0.001480516815730051,0.00019015176761706667,0.003027122398536717,0.011218141154179238,0.0016659942950384876,0.000644638679420577,-0.00015394092042351215,0.005006830020053287,-0.0012795014054260527,-0.004318989730681546,0.002518738980136806,0.012266951934692032,-0.0021175468047545565,0.0028356121723403997,-0.00045132483347644597,-0.00022085963151169288,0.00202810387680255,-0.0053895039900826395,0.00396634370228078
2015-01-18,8000,0.26,2015-10-26,9557.88,0.0036275989627396693,0.00232270165627155,0.0034393373974224485,0.0022297301267927496,0.0035763860005407163,0.013315271832099214,-0.003185006841748047,0.004021577463874857,0.0007477424512310031,-0.0013241828880622662,-0.004195604252266324,0.007138873136163861,-0.002672279507993003,-0.0011539859498107309,-0.002883066948359322,-0.00030067022024631344,0.0013415970112648772,0.0033259250404390145,0.002221783383257763,0.013126962093449445,0.0012387742541235408,0.006779598039158389,0.0010162720701812741,0.0017106661301108544,0.006300232805360426,-0.004513176772328285,0.0002901406083434165,-0.0017293543413255531,-0.006060411540640511,-0.004565354977128068
2018-02-16,11000,0.2,2018-08-24,12089.08,-0.008239421757028255,-0.001652387667087456,0.0016947639010338872,-0.005153985576558206,-0.01565603470057946,-0.004653618636389503,-0.006717803868765485,-0.0018713132913872183,0.0022872385975387425,0.012996425883510814,-0.0011430339546765346,0.00687874687213909,0.009036374917551255,0.0007280287071783852,-0.003739869644473508,-0.003661062079414266,-0.0012031071896606077,-0.0034846216708491968,0.00022329256303381932,0.001696480646877902,0.0010753170544036254,-0.006706507738465054,-0.006200597911198909,0.0052664220401744,0.0009562509693041111,-0.009712145535041329,-0.0070527699981293235,0.00022789533480620943,0.002573188502527159,0.007085255290675342
2017-04-19,5000,0.24,2017-07-16,5266.15,0.006628930333856581,0.009122494799529734,-0.010770679159879094,-0.0026071691382190502,-0.004486196086984604,-0.008595150125762821,-0.0024757968086751006,-0.00920298170445654,0.004766260945477235,-0.003159402379764697,-0.000595812092807326,-0.005129455085965708,0.006613648987812484,0.002693286281977443,0.009022611453855908,-0.000270816039563729,-0.006039664839095264,-0.005475643935610567,0.008756140470532008,0.008750722926209317,0.0009201953924453628,-0.0062553936056711015,-0.0014557034029759552,-0.0029365791498154243,0.00206135916211692,0.011252523305989984,0.014395642872123374,0.0012973506286664937,0.006147034804912098,0.0020282259751079556
2018-05-26,7000,0.24,2018-09-19,7595.29,-0.005772969004625566,-0.010783447439830993,-0.008948266986236126,0.007958347460676805,-0.0009863540505518583,0.003981929572668727,0.0035314230803425053,-0.005374438207091174,-0.014159059210731255,-0.003177051923392318,0.012376420005839986,-0.007946867817886559,-0.0036073748898746445,-0.007112703631478911,-0.00044210653395054393,0.009762410636844137,0.0027448159864288967,-0.0026912551777278637,0.009971737459702354,-0.004571485616545589,-0.00127650133312273,-0.008976010060399534,-0.008509821290690283,-0.0075933174557541215,-0.0013574810229951375,-0.008641910581684361,0.002838169723575348,-0.008996107525886986,-0.010695280759679095,-0.004790392071370598
2018-01-26,9000,0.26,,,-0.004477166655889723,0.008525166509892535,-0.0015132552739467022,-0.004387249873888785,0.004252891565159211,0.004691748591206328,-0.010816500803231396,0.011069204940915435,0.008096160580923982,0.0011735734580572903,-0.005569048479002834,0.004645089409341267,-0.0027812055686036166,0.0005339080123306568,-0.0027409284136320307,-0.009903709285746357,0.0009930711917429573,0.005377282758926689,-0.0012671740764427994,0.00042770929782362353,-0.0003051053338496304,-0.0017483009022277083,-0.0005248909787429246,0.0054282282359745275,0.0008280879488299101,0.009331187360364163,-0.0016499431387457832,0.0084197361693218,-0.0018619787819720269,-0.0009037819985680601
2017-11-14,12000,0.24,,,-0.0023859372838863817,-0.0077123075487557065,0.0020651015915706633,0.012200783359978649,-0.007985197306554033,0.00476751702098172,-0.0025605426007964185,0.0038468859708618635,0.002245848618817484,0.00747433973334215,-0.0047425761517691884,-0.00018142492883520812,-0.0025853958561663074,0.00015039351013119807,-0.0016480725729841087,0.0011738957412969885,0.0006076970677399985,-0.005683395040543473,0.0015553756297449087,-0.006083182803158644,0.0034694737239954294,0.004022207155624538,0.006548742438452302,0.005696255965889693,2.7349671482991848e-05,-0.008421338709741235,-0.0012303056651734737,0.0012933940046188524,-0.0021102141077625736,0.0035398969221977898
2015-02-19,5000,0.2,2015-10-17,0.0,-0.0024097645945527174,0.0042366567442230175,-0.00392151276864026,0.005148101254684348,0.007498579007635178,-0.011152181772949252,-0.0007572354044481877,0.0003474778930271155,0.011695157326544225,0.00841444859085741,-0.0056637880271994635,-0.0037078879839596104,-0.0009088466644160929,0.005631487554738368,0.0017345569453143484,-0.0052984771369954725,-0.005343868508409135,-0.004122249871130041,0.008251675225205733,-0.0027560305611894066,0.007861548306664785,-0.0056936999493141256,0.008049009979411442,-0.009572302368081606,-0.003617657611536087,-0.00041165607614207083,0.0036147045328139174,-6.320820357926775e-05,0.0068303832297938695,0.0003106869358311199
2017-08-18,16000,0.22,2018-03-12,18000.29,-0.005284260027040068,-0.003250199107962721,0.004495256874012724,-0.0005596809705727353,-0.0137360125022919,-0.013163511099850915,-0.002320546210999894,-0.0016798256093471893,-0.006014973621626525,0.003860317861115191,0.01564645193149095,0.002222328916566566,0.0015755666349708387,-0.004314005164511602,0.003645637148294341,0.00151221915201089,7.206492369762606e-05,-0.0032989895854182985,0.0010315345274280899,-0.00453920190842875,0.002555828577493374,-0.007345902456939558,0.000621910882055737,0.001275779502314459,-0.005131761619579967,-0.0031577258048346092,-0.00021088997244203333,0.006105966789007,-0.011790250901723453,0.002527124199904956
2017-04-17,29000,0.27999999999999997,2017-08-09,31424.4,-0.002460830942862187,-0.005190371522918404,0.002706408786854226,0.0028652045095363073,0.0026941481359059032,0.008894841516105772,0.005877550831374219,-0.0010782216719704464,-0.00254909526293581,0.004428157232181254,0.00556908672150202,-0.005324160486648143,-0.005710833338142772,-0.007121775476574501,-0.0007672826576026771,0.002681520776067693,-0.0072867261110941455,0.007158910276105839,-0.002795094851390648,-0.004958463834794,0.00389402740808618,-0.002426179605329482,0.006291929294911612,0.002629884221013836,0.005688084155064103,-0.0018662399970365861,-0.0051763704749199545,0.0016192148771255342,-0.006275695771016785,0.00539884204821682
2016-12-13,5000,0.2,,,-0.007418483041046582,-0.003733777384200046,0.011644070001578516,0.005597147516499327,-0.010955445756880537,-0.005055822740266147,-0.012391224360714964,-0.009290935964326986,-0.008960714932983754,0.007600515901033163,0.002947241688093377,-0.010484017662483554,-0.0021203550441324065,0.007340004147313397,-0.006018406319823728,0.002599400246013353,0.0017373911822990407,-0.008530677366339943,0.0005756588570478419,-0.018164115993767906,0.0014217520809359768,-0.006986813383606089,-0.004784234463997845,-0.003075369260620268,0.005603079796012153,0.002680418304253618,-0.007034350149276268,0.001337552413223856,-0.006261957296191074,0.0030180174748581554
2017-01-13,25000,0.24,2017-04-17,26524.04,0.005180017042096284,0.008545933524564139,0.0008978571794115589,-0.003921314723311086,-0.0028977473864581615,0.015287875659798188,9.017849666085669e-05,-0.0011472645906577793,-0.0059094102178382565,-0.004485563664412606,-9.411654652372113e-05,0.011778639623843935,0.0001357334393235127,0.004824691110851978,0.011462140598084456,0.0002054175192005193,-0.001265044047943107,0.0033963763493771765,0.004406436188515599,0.006579127056292503,-0.0017388945501539855,-0.004947893654362088,-0.0088215832990625,0.003875486430050668,0.006707756780350692,-0.008364180221931314,0.00840947140885222,0.005446248023990472,-0.009006144637733788,0.001418130787816542
2015-01-21,16000,0.24,2015-03-05,16410.65,-0.00450325837117791,0.009007454859314527,0.00304339604994298,-0.0017073196174390317,0.004975934729659106,-0.008500329997278532,0.0038489539611259384,0.006349342290486825,-0.012311128127886657,0.006530082757164122,0.005339840668874588,0.002373795888136108,-0.0021146422096784386,-0.0019305395100918353,-0.00298731832712326,-0.004303364703345038,-0.013757172118305076,0.004205066616738476,-0.00570201410060905,-0.0055397650557784325,-0.0009311576202144863,0.003017182357501555,0.01682116920011428,-0.010457610527420941,0.0023609127643906876,-0.0010887743110993447,-0.00616429602480755,-0.0011672757213941872,0.006488730387837596,-0.00358887517357274
2016-08-07,9000,0.2,2018-04-15,12542.62,0.003369686205173737,-0.00241967730012533,-0.004452648787528741,-0.00866928200576854,0.0018269465708786088,0.009510036655659897,0.004755888739712937,-0.003918323860085907,0.0001653407793684934,-0.01005106990134124,-0.008646142874643435,5.743076045778679e-05,5.46643029090773e-05,-0.0012236029024331242,0.010426760322058347,-0.0012119668060236904,0.004434491468143495,-0.0021920730289597293,0.000548949345523301,0.0049395378858712955,0.005945478340093215,-0.003007890620293485,0.000547352733584189,-0.009301656005124505,-0.005737385648771283,0.004170838548305886,0.015171008204411331,-0.0016291544050576659,-0.0030097635048093882,9.049346182978926e-05
2017-08-25,5000,0.24,,,0.000648237032857056,-0.00026118450787051027,0.00216252079084047,0.006713250178628998,0.001005267456102617,0.005318462342046537,-0.0048532027517585305,0.003681566139282284,-0.0016270769326278125,-0.008145855617675416,-0.001893323360351051,0.0062944975274753555,-0.0025175459294344556,0.0021697628435077363,-0.005264230305157903,-0.0012963005530334582,-0.004176797006739455,-0.008344710142621708,-0.004401330566142639,0.013146456210763602,0.008791732694018476,0.004413298029964359,-0.0024362383301573306,0.0008078686625355985,-0.00028444180117290273,-0.002414340852966762,0.0025662166029756413,0.008088782364468755,-0.001405881135819008,0.002354327870678132
2015-06-17,13000,0.2,2016-01-06,14387.36,-0.0011223321712831344,0.009187861035368184,-0.0005615411379721242,-0.003987648083622202,0.0034039147263044507,0.0014408398179452313,0.0014241741969746116,0.0010135446251067508,0.00010703703111718603,0.0021596370557729052,-0.005165082166153391,-0.003624408682503595,-0.007175256510408014,0.00011991017358713189,-0.010891781931793815,-0.002263708178832052,0.002929203211791235,0.0026898786144964834,-0.0054241890963008885,0.0009003731604439088,-0.0027879044133800324,0.004841703429444042,0.0007471462121126334,0.005052105347893193,0.006148174060020763,-0.0035944730116214685,-0.004370286640805088,-0.0010726147781338641,-0.008621873857742254,0.008921224384007772
2016-07-05,19000,0.24,2016-11-10,20588.74,-7.532872174460739e-05,0.001916891981398346,0.011978095090233837,-0.0009434913697495894,-0.002729102875679681,0.012427208129774724,-0.0029693365227877033,0.001394279154045888,0.0025359023613943446,0.004000306835660976,0.00036906995144739556,0.004406481381590924,-0.000802424468423901,0.00516382013038245,0.003688674425090243,0.006464103319584658,0.005828630419160496,0.001053175271393876,0.0016348616855603269,0.0034042985081031733,-0.0017203599301430048,0.003176941106071007,-0.005048849001652554,0.014602342344412876,0.0027770440680529814,-0.003824302632272935,0.0013179884447604175,-0.008107994820393316,-0.01103124248818655,0.0011120695830297385
2017-12-25,28000,0.2,2018-09-19,32010.8,-0.0012329307630080638,-0.0006172301752559556,-0.001442226734524345,0.0039771497671110614,-0.004785776898045588,0.001923997110000733,-0.004702793325636311,0.0041127879064532715,0.00812494590409178,0.0026296330176521503,-0.0036999752479893854,0.0058781051507322294,0.0007737403403891305,0.00114962347519769,-0.0010644191490631527,0.0009313578615653678,0.008272929580442036,-0.00010052864842373845,0.010883505412998954,0.006282875215378785,-0.007805795867838235,-0.004073364164925047,-0.0005772306370617137,0.008950544750345629,-0.0032264639052372096,-0.008074724694472287,0.00388548459463604,0.0037873749226480214,-0.0018087553266146893,-0.005159744443236923
2016-04-28,6000,0.22,2016-07-21,6380.96,-0.00039391517703022994,-0.008530475627298336,0.0013373168404948483,0.013617127736743687,-0.0037236937967686347,0.018289874354152302,-0.0038907479122942045,0.006248768140961387,-0.010349651766928153,-0.012889349686665667,0.009650453869823598,0.0020320403516383375,0.0004913374102575404,0.007809444046851815,0.006892961774677251,-0.002041394529449822,-0.005097805246525903,-0.00782628477949839,0.003627149543959267,-0.006621515698153426,-0.004828564021607318,-0.0019399764921863348,-0.007203905761688479,-0.003121938041779435,-0.004916803231963536,0.001576398293680528,-0.00034985704747541956,-0.006520924519689303,-0.008953003894431143,0.0027674051788914747
2018-06-13,12000,0.26,,,-0.008071089941939004,-0.008452128828625444,-0.0018940754661152849,-0.00337869399485268,-0.003870893577172781,0.006563625836703364,-0.0025769653638969387,-0.002824988705932121,-0.006684595573415128,-0.002368829517472022,0.009729958203025848,0.0031655380169181326,0.00044075044691359213,-0.0008606283008095017,0.003280646983578281,-0.005735585832651679,-0.004584454199953111,-0.007617532833885347,0.001059068227955392,-0.0019505822565452256,-0.004299844896852909,0.001982510142191379,0.006692941589768734,0.0004681700860796074,-0.0028393146710387206,-0.013344385071014932,-0.0006306675316730994,-0.0021258911333254956,-0.006292298561996906,0.003397855747921383
2017-10-01,64000,0.27999999999999997,,,-0.005966594994962893,-0.0025172936826738674,-0.00017307889793040702,0.003563841136642751,0.018173068346831654,-0.0013685416939457863,-0.0026473840078636976,-0.0005504011784354034,0.01524745872549292,0.006562306677276295,-0.00837418538231335,0.004411978024270374,0.005267180650626216,-0.0018340027358774934,0.007991384664099039,0.0008552442452955427,0.005712352672224262,-0.0010337678609051108,0.003704582950946573,0.0010650041506553465,0.0029849582171211212,0.002496946990140996,0.016512467323197184,0.003543106817771368,0.0006453763052004335,0.002056248168918588,-0.004152502875034367,-2.887215508325797e-05,-0.006193202562698449,0.003888908854570495
2015-10-31,5000,0.26,2016-01-28,5289.86,-0.0019079643346922076,-0.008070074682584756,0.003378138638578536,0.00900291621719663,0.013077906104466012,-0.0037232330080359194,0.003994215194656235,-0.0031417886377251977,0.0022391772510844433,0.0034536068953435134,-0.0006547484882909173,0.00355601076940153,0.0010977578391674204,-0.0023424780502408014,-0.008582936749347896,0.003167616603362226,0.0010033366219280053,0.0020544848877286598,0.0018284164632001794,-0.013496877259806875,0.0015252715830684838,-0.01183917472898945,0.01309477575781768,-0.011440598764124824,-0.005176072553396726,-0.008533661712276428,-0.007603215212206473,-0.0019410283621420932,0.006285487584518137,0.008271254311629173
2016-04-10,20000,0.26,2016-07-24,0.0,0.010725384751743467,-0.00950231630914009,-0.002755023206121018,0.008079740649086996,-0.00030640064534227145,-0.006886865398554189,0.007566288174103333,0.005391301760842896,-0.005947812942985409,-0.005777680751504011,0.0023700738164296295,0.0023286391128241666,-0.004551607951333985,-0.0025435909856341915,-0.003576907478716853,0.005608485813569204,-0.008256172813498736,-0.004141357890522242,0.008112335420108497,0.00978755855671528,-0.003947682814581406,-0.0006945679378299372,-0.00587177290582904,-0.007578427809888369,-0.010883420723226137,0.0037845684045113314,0.0017033241954004532,0.004203589160953594,0.0018703267459659956,0.0026790343081622156
